year,month,week_of_month,product_id,product,category,units,revenue
2021,1,3,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,5,90.0
2021,1,3,1156,Eels in Escabeche,Other Fish & Seafood,1,28.0
2021,1,3,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,1,34.4
2021,1,3,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,6,278.4
2021,1,3,1162,Mackerel Pate,Pates,5,41.5
2021,1,3,1163,Sardine Pate,Pates,7,61.6
2021,1,3,1164,Sardine Pate with Mustard,Pates,3,28.2
2021,1,3,1165,Sardine Pate with Lemon,Pates,5,48.0
2021,1,3,1166,Cod Pate,Pates,17,166.6
2021,1,3,1167,Eel Escabeche Pate,Pates,6,64.8
2021,1,3,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2021,1,3,1169,Chickpea & Carrot Fritters,Vegetarian,6,58.2
2021,1,3,1170,Portobello Mushroom,Vegetarian,4,48.8
2021,1,3,1171,Sardine Summer Tote Bag,Packaging & Accessories,6,3.0
2021,1,3,1172,TNT Bag,Packaging & Accessories,3,6.0
2021,1,3,1173,COMUR Net Bag,Packaging & Accessories,1,20.0
2021,1,3,1174,Large Bag COMUR/MFSP,Packaging & Accessories,1,0.5
2021,1,3,1175,Small MFSP Bag,Packaging & Accessories,6,1.2
2021,1,3,1176,Portuguese Sardine Box 8un,Packaging & Accessories,22,0.0
2021,1,3,1177,Pates Box,Packaging & Accessories,1,0.0
2021,1,3,1178,Anchovies Box,Packaging & Accessories,9,0.0
2021,1,3,1179,Comur Survival Kit Box,Packaging & Accessories,1,0.0
2021,1,3,1181,Crazy for Sardines Box,Packaging & Accessories,10,0.0
2021,1,4,1001,Timeless Sardines 1917,Timeless Sardines,2,18.0
2021,1,4,1002,Timeless Sardines 1918,Timeless Sardines,1,9.0
2021,1,4,1003,Timeless Sardines 1919,Timeless Sardines,1,9.0
2021,1,4,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2021,1,4,1005,Timeless Sardines 1921,Timeless Sardines,1,9.0
2021,1,4,1006,Timeless Sardines 1922,Timeless Sardines,1,9.0
2021,1,4,1007,Timeless Sardines 1923,Timeless Sardines,3,27.0
2021,1,4,1008,Timeless Sardines 1924,Timeless Sardines,1,9.0
2021,1,4,1010,Timeless Sardines 1926,Timeless Sardines,3,27.0
2021,1,4,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2021,1,4,1014,Timeless Sardines 1930,Timeless Sardines,1,9.0
2021,1,4,1015,Timeless Sardines 1931,Timeless Sardines,1,9.0
2021,1,4,1016,Timeless Sardines 1932,Timeless Sardines,2,18.0
2021,1,4,1019,Timeless Sardines 1935,Timeless Sardines,1,9.0
2021,1,4,1020,Timeless Sardines 1936,Timeless Sardines,1,9.0
2021,1,4,1021,Timeless Sardines 1937,Timeless Sardines,2,18.0
2021,1,4,1023,Timeless Sardines 1939,Timeless Sardines,1,9.0
2021,1,4,1024,Timeless Sardines 1940,Timeless Sardines,2,18.0
2021,1,4,1025,Timeless Sardines 1941,Timeless Sardines,1,9.0
2021,1,4,1027,Timeless Sardines 1943,Timeless Sardines,1,9.0
2021,1,4,1031,Timeless Sardines 1947,Timeless Sardines,2,18.0
2021,1,4,1032,Timeless Sardines 1948,Timeless Sardines,1,9.0
2021,1,4,1033,Timeless Sardines 1949,Timeless Sardines,1,9.0
2021,1,4,1034,Timeless Sardines 1950,Timeless Sardines,4,36.0
2021,1,4,1035,Timeless Sardines 1951,Timeless Sardines,2,18.0
2021,1,4,1036,Timeless Sardines 1952,Timeless Sardines,8,72.0
2021,1,4,1037,Timeless Sardines 1953,Timeless Sardines,2,18.0
2021,1,4,1038,Timeless Sardines 1954,Timeless Sardines,4,36.0
2021,1,4,1039,Timeless Sardines 1955,Timeless Sardines,4,36.0
2021,1,4,1040,Timeless Sardines 1956,Timeless Sardines,5,45.0
2021,1,4,1041,Timeless Sardines 1957,Timeless Sardines,3,27.0
2021,1,4,1042,Timeless Sardines 1958,Timeless Sardines,6,54.0
2021,1,4,1043,Timeless Sardines 1959,Timeless Sardines,2,18.0
2021,1,4,1044,Timeless Sardines 1960,Timeless Sardines,6,54.0
2021,1,4,1045,Timeless Sardines 1961,Timeless Sardines,5,45.0
2021,1,4,1046,Timeless Sardines 1962,Timeless Sardines,4,36.0
2021,1,4,1047,Timeless Sardines 1963,Timeless Sardines,1,9.0
2021,1,4,1048,Timeless Sardines 1964,Timeless Sardines,3,27.0
2021,1,4,1049,Timeless Sardines 1965,Timeless Sardines,3,27.0
2021,1,4,1050,Timeless Sardines 1966,Timeless Sardines,3,27.0
2021,1,4,1051,Timeless Sardines 1967,Timeless Sardines,2,18.0
2021,1,4,1052,Timeless Sardines 1968,Timeless Sardines,2,18.0
2021,1,4,1054,Timeless Sardines 1970,Timeless Sardines,4,36.0
2021,1,4,1055,Timeless Sardines 1971,Timeless Sardines,5,45.0
2021,1,4,1056,Timeless Sardines 1972,Timeless Sardines,2,18.0
2021,1,4,1057,Timeless Sardines 1973,Timeless Sardines,3,27.0
2021,1,4,1058,Timeless Sardines 1974,Timeless Sardines,4,36.0
2021,1,4,1059,Timeless Sardines 1975,Timeless Sardines,2,18.0
2021,1,4,1060,Timeless Sardines 1976,Timeless Sardines,3,27.0
2021,1,4,1061,Timeless Sardines 1977,Timeless Sardines,2,18.0
2021,1,4,1063,Timeless Sardines 1979,Timeless Sardines,4,36.0
2021,1,4,1064,Timeless Sardines 1980,Timeless Sardines,1,9.0
2021,1,4,1065,Timeless Sardines 1981,Timeless Sardines,2,18.0
2021,1,4,1066,Timeless Sardines 1982,Timeless Sardines,4,36.0
2021,1,4,1067,Timeless Sardines 1983,Timeless Sardines,4,36.0
2021,1,4,1068,Timeless Sardines 1984,Timeless Sardines,2,18.0
2021,1,4,1069,Timeless Sardines 1985,Timeless Sardines,3,27.0
2021,1,4,1070,Timeless Sardines 1986,Timeless Sardines,5,45.0
2021,1,4,1071,Timeless Sardines 1987,Timeless Sardines,3,27.0
2021,1,4,1072,Timeless Sardines 1988,Timeless Sardines,2,18.0
2021,1,4,1073,Timeless Sardines 1989,Timeless Sardines,4,36.0
2021,1,4,1074,Timeless Sardines 1990,Timeless Sardines,2,18.0
2021,1,4,1075,Timeless Sardines 1991,Timeless Sardines,4,36.0
2021,1,4,1076,Timeless Sardines 1992,Timeless Sardines,6,54.0
2021,1,4,1077,Timeless Sardines 1993,Timeless Sardines,3,27.0
2021,1,4,1079,Timeless Sardines 1995,Timeless Sardines,4,36.0
2021,1,4,1080,Timeless Sardines 1996,Timeless Sardines,5,45.0
2021,1,4,1081,Timeless Sardines 1997,Timeless Sardines,2,18.0
2021,1,4,1082,Timeless Sardines 1998,Timeless Sardines,1,9.0
2021,1,4,1083,Timeless Sardines 1999,Timeless Sardines,1,9.0
2021,1,4,1084,Timeless Sardines 2000,Timeless Sardines,1,9.0
2021,1,4,1085,Timeless Sardines 2001,Timeless Sardines,6,54.0
2021,1,4,1086,Timeless Sardines 2002,Timeless Sardines,4,36.0
2021,1,4,1087,Timeless Sardines 2003,Timeless Sardines,1,9.0
2021,1,4,1088,Timeless Sardines 2004,Timeless Sardines,5,45.0
2021,1,4,1089,Timeless Sardines 2005,Timeless Sardines,5,45.0
2021,1,4,1091,Timeless Sardines 2007,Timeless Sardines,1,9.0
2021,1,4,1095,Timeless Sardines 2011,Timeless Sardines,1,9.0
2021,1,4,1096,Timeless Sardines 2012,Timeless Sardines,1,9.0
2021,1,4,1097,Timeless Sardines 2013,Timeless Sardines,2,18.0
2021,1,4,1100,Timeless Sardines 2016,Timeless Sardines,1,9.0
2021,1,4,1102,Timeless Sardines 2018,Timeless Sardines,2,18.0
2021,1,4,1103,Timeless Sardines 2019,Timeless Sardines,2,18.0
2021,1,4,1104,Timeless Sardines 2020,Timeless Sardines,2,18.0
2021,1,4,1105,Timeless Sardines 2021,Timeless Sardines,5,45.0
2021,1,4,1106,Timeless Sardines 2022,Timeless Sardines,4,36.0
2021,1,4,1107,Timeless Sardines 2023,Timeless Sardines,3,27.0
2021,1,4,1108,Timeless Sardines 2024,Timeless Sardines,2,18.0
2021,1,4,1109,Timeless Sardines 2025,Timeless Sardines,5,45.0
2021,1,4,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,244,3660.0
2021,1,4,1112,Small Sardines (Petinga),Sardines,4,31.6
2021,1,4,1113,Sardines with Peppers,Sardines,62,607.6
2021,1,4,1114,Spicy Smoked Sardines,Sardines,58,568.4
2021,1,4,1115,Sardines with Lemon,Sardines,53,519.4
2021,1,4,1116,Sardines in Tomato Sauce,Sardines,31,303.8
2021,1,4,1117,Sardines with Mustard,Sardines,40,456.0
2021,1,4,1118,Sardines with Ketchup,Sardines,5,50.0
2021,1,4,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,6,76.8
2021,1,4,1120,Millesime,Sardines,1,43.3
2021,1,4,1121,Lingote (Ingot),Sardines,10,220.0
2021,1,4,1122,Sardines in Brine,Sardines,11,77.0
2021,1,4,1123,Anchovies,Sardines,63,604.8
2021,1,4,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),39,507.0
2021,1,4,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,1,4,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),1,13.0
2021,1,4,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),3,39.0
2021,1,4,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),3,39.0
2021,1,4,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),1,13.0
2021,1,4,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,1,4,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),3,39.0
2021,1,4,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,4,24.0
2021,1,4,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,32,249.6
2021,1,4,1137,Tuna in Olive Oil,Other Fish & Seafood,42,373.8
2021,1,4,1138,Fillets with Mustard,Other Fish & Seafood,17,197.2
2021,1,4,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,22,204.6
2021,1,4,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,17,164.9
2021,1,4,1141,Squid in Stewed Sauce,Other Fish & Seafood,10,98.0
2021,1,4,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,4,42.4
2021,1,4,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,6,61.2
2021,1,4,1144,Whelks in Brine,Other Fish & Seafood,11,113.3
2021,1,4,1145,Cod in Olive Oil,Other Fish & Seafood,112,1400.0
2021,1,4,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,7,86.1
2021,1,4,1147,Baby Cuttlefish,Other Fish & Seafood,7,99.4
2021,1,4,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,7,95.9
2021,1,4,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,41,606.8
2021,1,4,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,9,136.8
2021,1,4,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,49,749.7
2021,1,4,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,101,1595.8
2021,1,4,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,45,810.0
2021,1,4,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,13,234.0
2021,1,4,1156,Eels in Escabeche,Other Fish & Seafood,3,84.0
2021,1,4,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,5,232.0
2021,1,4,1160,Mackerel Roe,Other Fish & Seafood,1,26.6
2021,1,4,1162,Mackerel Pate,Pates,4,33.2
2021,1,4,1163,Sardine Pate,Pates,16,140.8
2021,1,4,1164,Sardine Pate with Mustard,Pates,7,65.8
2021,1,4,1165,Sardine Pate with Lemon,Pates,10,96.0
2021,1,4,1166,Cod Pate,Pates,17,166.6
2021,1,4,1167,Eel Escabeche Pate,Pates,5,54.0
2021,1,4,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2021,1,4,1169,Chickpea & Carrot Fritters,Vegetarian,2,19.4
2021,1,4,1170,Portobello Mushroom,Vegetarian,3,36.6
2021,1,4,1171,Sardine Summer Tote Bag,Packaging & Accessories,17,8.5
2021,1,4,1172,TNT Bag,Packaging & Accessories,4,8.0
2021,1,4,1173,COMUR Net Bag,Packaging & Accessories,1,20.0
2021,1,4,1174,Large Bag COMUR/MFSP,Packaging & Accessories,4,2.0
2021,1,4,1175,Small MFSP Bag,Packaging & Accessories,7,1.4
2021,1,4,1176,Portuguese Sardine Box 8un,Packaging & Accessories,39,0.0
2021,1,4,1177,Pates Box,Packaging & Accessories,2,0.0
2021,1,4,1178,Anchovies Box,Packaging & Accessories,7,0.0
2021,1,4,1179,Comur Survival Kit Box,Packaging & Accessories,3,0.0
2021,1,4,1180,Lingote Box,Packaging & Accessories,2,0.0
2021,1,4,1181,Crazy for Sardines Box,Packaging & Accessories,12,0.0
2021,2,1,1001,Timeless Sardines 1917,Timeless Sardines,4,36.0
2021,2,1,1002,Timeless Sardines 1918,Timeless Sardines,2,18.0
2021,2,1,1003,Timeless Sardines 1919,Timeless Sardines,1,9.0
2021,2,1,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2021,2,1,1006,Timeless Sardines 1922,Timeless Sardines,1,9.0
2021,2,1,1007,Timeless Sardines 1923,Timeless Sardines,1,9.0
2021,2,1,1009,Timeless Sardines 1925,Timeless Sardines,1,9.0
2021,2,1,1011,Timeless Sardines 1927,Timeless Sardines,2,18.0
2021,2,1,1013,Timeless Sardines 1929,Timeless Sardines,1,9.0
2021,2,1,1014,Timeless Sardines 1930,Timeless Sardines,3,27.0
2021,2,1,1015,Timeless Sardines 1931,Timeless Sardines,2,18.0
2021,2,1,1016,Timeless Sardines 1932,Timeless Sardines,1,9.0
2021,2,1,1017,Timeless Sardines 1933,Timeless Sardines,1,9.0
2021,2,1,1018,Timeless Sardines 1934,Timeless Sardines,1,9.0
2021,2,1,1020,Timeless Sardines 1936,Timeless Sardines,2,18.0
2021,2,1,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2021,2,1,1022,Timeless Sardines 1938,Timeless Sardines,1,9.0
2021,2,1,1023,Timeless Sardines 1939,Timeless Sardines,1,9.0
2021,2,1,1024,Timeless Sardines 1940,Timeless Sardines,1,9.0
2021,2,1,1027,Timeless Sardines 1943,Timeless Sardines,1,9.0
2021,2,1,1028,Timeless Sardines 1944,Timeless Sardines,2,18.0
2021,2,1,1031,Timeless Sardines 1947,Timeless Sardines,2,18.0
2021,2,1,1032,Timeless Sardines 1948,Timeless Sardines,1,9.0
2021,2,1,1033,Timeless Sardines 1949,Timeless Sardines,1,9.0
2021,2,1,1035,Timeless Sardines 1951,Timeless Sardines,2,18.0
2021,2,1,1036,Timeless Sardines 1952,Timeless Sardines,1,9.0
2021,2,1,1037,Timeless Sardines 1953,Timeless Sardines,1,9.0
2021,2,1,1038,Timeless Sardines 1954,Timeless Sardines,3,27.0
2021,2,1,1039,Timeless Sardines 1955,Timeless Sardines,5,45.0
2021,2,1,1040,Timeless Sardines 1956,Timeless Sardines,3,27.0
2021,2,1,1041,Timeless Sardines 1957,Timeless Sardines,2,18.0
2021,2,1,1042,Timeless Sardines 1958,Timeless Sardines,1,9.0
2021,2,1,1043,Timeless Sardines 1959,Timeless Sardines,3,27.0
2021,2,1,1044,Timeless Sardines 1960,Timeless Sardines,4,36.0
2021,2,1,1046,Timeless Sardines 1962,Timeless Sardines,1,9.0
2021,2,1,1047,Timeless Sardines 1963,Timeless Sardines,1,9.0
2021,2,1,1048,Timeless Sardines 1964,Timeless Sardines,4,36.0
2021,2,1,1049,Timeless Sardines 1965,Timeless Sardines,2,18.0
2021,2,1,1051,Timeless Sardines 1967,Timeless Sardines,3,27.0
2021,2,1,1052,Timeless Sardines 1968,Timeless Sardines,2,18.0
2021,2,1,1053,Timeless Sardines 1969,Timeless Sardines,1,9.0
2021,2,1,1054,Timeless Sardines 1970,Timeless Sardines,2,18.0
2021,2,1,1055,Timeless Sardines 1971,Timeless Sardines,3,27.0
2021,2,1,1056,Timeless Sardines 1972,Timeless Sardines,6,54.0
2021,2,1,1057,Timeless Sardines 1973,Timeless Sardines,4,36.0
2021,2,1,1058,Timeless Sardines 1974,Timeless Sardines,4,36.0
2021,2,1,1059,Timeless Sardines 1975,Timeless Sardines,4,36.0
2021,2,1,1060,Timeless Sardines 1976,Timeless Sardines,1,9.0
2021,2,1,1061,Timeless Sardines 1977,Timeless Sardines,2,18.0
2021,2,1,1062,Timeless Sardines 1978,Timeless Sardines,3,27.0
2021,2,1,1063,Timeless Sardines 1979,Timeless Sardines,2,18.0
2021,2,1,1064,Timeless Sardines 1980,Timeless Sardines,2,18.0
2021,2,1,1065,Timeless Sardines 1981,Timeless Sardines,3,27.0
2021,2,1,1066,Timeless Sardines 1982,Timeless Sardines,2,18.0
2021,2,1,1068,Timeless Sardines 1984,Timeless Sardines,3,27.0
2021,2,1,1069,Timeless Sardines 1985,Timeless Sardines,3,27.0
2021,2,1,1070,Timeless Sardines 1986,Timeless Sardines,4,36.0
2021,2,1,1071,Timeless Sardines 1987,Timeless Sardines,1,9.0
2021,2,1,1072,Timeless Sardines 1988,Timeless Sardines,2,18.0
2021,2,1,1073,Timeless Sardines 1989,Timeless Sardines,4,36.0
2021,2,1,1074,Timeless Sardines 1990,Timeless Sardines,1,9.0
2021,2,1,1075,Timeless Sardines 1991,Timeless Sardines,2,18.0
2021,2,1,1076,Timeless Sardines 1992,Timeless Sardines,1,9.0
2021,2,1,1077,Timeless Sardines 1993,Timeless Sardines,5,45.0
2021,2,1,1079,Timeless Sardines 1995,Timeless Sardines,2,18.0
2021,2,1,1080,Timeless Sardines 1996,Timeless Sardines,1,9.0
2021,2,1,1081,Timeless Sardines 1997,Timeless Sardines,1,9.0
2021,2,1,1082,Timeless Sardines 1998,Timeless Sardines,2,18.0
2021,2,1,1084,Timeless Sardines 2000,Timeless Sardines,2,18.0
2021,2,1,1085,Timeless Sardines 2001,Timeless Sardines,5,45.0
2021,2,1,1086,Timeless Sardines 2002,Timeless Sardines,2,18.0
2021,2,1,1087,Timeless Sardines 2003,Timeless Sardines,2,18.0
2021,2,1,1088,Timeless Sardines 2004,Timeless Sardines,1,9.0
2021,2,1,1089,Timeless Sardines 2005,Timeless Sardines,3,27.0
2021,2,1,1090,Timeless Sardines 2006,Timeless Sardines,1,9.0
2021,2,1,1091,Timeless Sardines 2007,Timeless Sardines,1,9.0
2021,2,1,1093,Timeless Sardines 2009,Timeless Sardines,1,9.0
2021,2,1,1095,Timeless Sardines 2011,Timeless Sardines,1,9.0
2021,2,1,1097,Timeless Sardines 2013,Timeless Sardines,1,9.0
2021,2,1,1099,Timeless Sardines 2015,Timeless Sardines,1,9.0
2021,2,1,1101,Timeless Sardines 2017,Timeless Sardines,1,9.0
2021,2,1,1103,Timeless Sardines 2019,Timeless Sardines,1,9.0
2021,2,1,1105,Timeless Sardines 2021,Timeless Sardines,2,18.0
2021,2,1,1107,Timeless Sardines 2023,Timeless Sardines,4,36.0
2021,2,1,1108,Timeless Sardines 2024,Timeless Sardines,4,36.0
2021,2,1,1109,Timeless Sardines 2025,Timeless Sardines,3,27.0
2021,2,1,1110,Timeless Sardines 2026,Timeless Sardines,6,54.0
2021,2,1,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,168,2520.0
2021,2,1,1112,Small Sardines (Petinga),Sardines,4,31.6
2021,2,1,1113,Sardines with Peppers,Sardines,30,294.0
2021,2,1,1114,Spicy Smoked Sardines,Sardines,41,401.8
2021,2,1,1115,Sardines with Lemon,Sardines,29,284.2
2021,2,1,1116,Sardines in Tomato Sauce,Sardines,26,254.8
2021,2,1,1117,Sardines with Mustard,Sardines,23,262.2
2021,2,1,1118,Sardines with Ketchup,Sardines,4,40.0
2021,2,1,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,2,25.6
2021,2,1,1121,Lingote (Ingot),Sardines,10,220.0
2021,2,1,1122,Sardines in Brine,Sardines,3,21.0
2021,2,1,1123,Anchovies,Sardines,29,278.4
2021,2,1,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),22,286.0
2021,2,1,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),4,52.0
2021,2,1,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),4,52.0
2021,2,1,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,2,1,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),1,13.0
2021,2,1,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),1,13.0
2021,2,1,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),5,65.0
2021,2,1,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,2,1,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),1,13.0
2021,2,1,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,2,1,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,5,30.0
2021,2,1,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,28,218.4
2021,2,1,1137,Tuna in Olive Oil,Other Fish & Seafood,26,231.4
2021,2,1,1138,Fillets with Mustard,Other Fish & Seafood,12,139.2
2021,2,1,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,15,139.5
2021,2,1,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,12,116.4
2021,2,1,1141,Squid in Stewed Sauce,Other Fish & Seafood,6,58.8
2021,2,1,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,4,42.4
2021,2,1,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,1,10.2
2021,2,1,1144,Whelks in Brine,Other Fish & Seafood,9,92.7
2021,2,1,1145,Cod in Olive Oil,Other Fish & Seafood,67,837.5
2021,2,1,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,4,49.2
2021,2,1,1147,Baby Cuttlefish,Other Fish & Seafood,4,56.8
2021,2,1,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,6,82.2
2021,2,1,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,24,355.2
2021,2,1,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,8,121.6
2021,2,1,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,32,489.6
2021,2,1,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,81,1279.8
2021,2,1,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,25,450.0
2021,2,1,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,9,162.0
2021,2,1,1156,Eels in Escabeche,Other Fish & Seafood,1,28.0
2021,2,1,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,1,34.4
2021,2,1,1158,King Crab,Other Fish & Seafood,1,84.3
2021,2,1,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,2,92.8
2021,2,1,1161,Sardine Roe,Other Fish & Seafood,1,47.6
2021,2,1,1162,Mackerel Pate,Pates,2,16.6
2021,2,1,1163,Sardine Pate,Pates,9,79.2
2021,2,1,1164,Sardine Pate with Mustard,Pates,3,28.2
2021,2,1,1165,Sardine Pate with Lemon,Pates,3,28.8
2021,2,1,1166,Cod Pate,Pates,11,107.8
2021,2,1,1167,Eel Escabeche Pate,Pates,4,43.2
2021,2,1,1168,Oat Balls with Vegetables,Vegetarian,4,35.2
2021,2,1,1169,Chickpea & Carrot Fritters,Vegetarian,6,58.2
2021,2,1,1170,Portobello Mushroom,Vegetarian,3,36.6
2021,2,1,1171,Sardine Summer Tote Bag,Packaging & Accessories,15,7.5
2021,2,1,1175,Small MFSP Bag,Packaging & Accessories,2,0.4
2021,2,1,1176,Portuguese Sardine Box 8un,Packaging & Accessories,25,0.0
2021,2,1,1177,Pates Box,Packaging & Accessories,1,0.0
2021,2,1,1178,Anchovies Box,Packaging & Accessories,8,0.0
2021,2,1,1180,Lingote Box,Packaging & Accessories,1,0.0
2021,2,1,1181,Crazy for Sardines Box,Packaging & Accessories,9,0.0
2021,2,2,1000,Timeless Sardines 1916,Timeless Sardines,1,9.0
2021,2,2,1001,Timeless Sardines 1917,Timeless Sardines,1,9.0
2021,2,2,1004,Timeless Sardines 1920,Timeless Sardines,2,18.0
2021,2,2,1005,Timeless Sardines 1921,Timeless Sardines,2,18.0
2021,2,2,1006,Timeless Sardines 1922,Timeless Sardines,2,18.0
2021,2,2,1007,Timeless Sardines 1923,Timeless Sardines,1,9.0
2021,2,2,1009,Timeless Sardines 1925,Timeless Sardines,1,9.0
2021,2,2,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2021,2,2,1013,Timeless Sardines 1929,Timeless Sardines,1,9.0
2021,2,2,1017,Timeless Sardines 1933,Timeless Sardines,1,9.0
2021,2,2,1018,Timeless Sardines 1934,Timeless Sardines,1,9.0
2021,2,2,1019,Timeless Sardines 1935,Timeless Sardines,2,18.0
2021,2,2,1021,Timeless Sardines 1937,Timeless Sardines,1,9.0
2021,2,2,1024,Timeless Sardines 1940,Timeless Sardines,1,9.0
2021,2,2,1025,Timeless Sardines 1941,Timeless Sardines,1,9.0
2021,2,2,1031,Timeless Sardines 1947,Timeless Sardines,1,9.0
2021,2,2,1036,Timeless Sardines 1952,Timeless Sardines,2,18.0
2021,2,2,1037,Timeless Sardines 1953,Timeless Sardines,2,18.0
2021,2,2,1038,Timeless Sardines 1954,Timeless Sardines,4,36.0
2021,2,2,1039,Timeless Sardines 1955,Timeless Sardines,2,18.0
2021,2,2,1040,Timeless Sardines 1956,Timeless Sardines,4,36.0
2021,2,2,1042,Timeless Sardines 1958,Timeless Sardines,2,18.0
