year,month,product_id,product,category,units,revenue
2021,3,1032,Timeless Sardines 1948,Timeless Sardines,3,27.0
2021,3,1033,Timeless Sardines 1949,Timeless Sardines,3,27.0
2021,3,1034,Timeless Sardines 1950,Timeless Sardines,10,90.0
2021,3,1035,Timeless Sardines 1951,Timeless Sardines,13,117.0
2021,3,1036,Timeless Sardines 1952,Timeless Sardines,9,81.0
2021,3,1037,Timeless Sardines 1953,Timeless Sardines,6,54.0
2021,3,1038,Timeless Sardines 1954,Timeless Sardines,8,72.0
2021,3,1039,Timeless Sardines 1955,Timeless Sardines,9,81.0
2021,3,1040,Timeless Sardines 1956,Timeless Sardines,16,144.0
2021,3,1041,Timeless Sardines 1957,Timeless Sardines,8,72.0
2021,3,1042,Timeless Sardines 1958,Timeless Sardines,12,108.0
2021,3,1043,Timeless Sardines 1959,Timeless Sardines,12,108.0
2021,3,1044,Timeless Sardines 1960,Timeless Sardines,7,63.0
2021,3,1045,Timeless Sardines 1961,Timeless Sardines,6,54.0
2021,3,1046,Timeless Sardines 1962,Timeless Sardines,8,72.0
2021,3,1047,Timeless Sardines 1963,Timeless Sardines,7,63.0
2021,3,1048,Timeless Sardines 1964,Timeless Sardines,4,36.0
2021,3,1049,Timeless Sardines 1965,Timeless Sardines,10,90.0
2021,3,1050,Timeless Sardines 1966,Timeless Sardines,5,45.0
2021,3,1051,Timeless Sardines 1967,Timeless Sardines,11,99.0
2021,3,1052,Timeless Sardines 1968,Timeless Sardines,13,117.0
2021,3,1053,Timeless Sardines 1969,Timeless Sardines,6,54.0
2021,3,1054,Timeless Sardines 1970,Timeless Sardines,10,90.0
2021,3,1055,Timeless Sardines 1971,Timeless Sardines,9,81.0
2021,3,1056,Timeless Sardines 1972,Timeless Sardines,10,90.0
2021,3,1057,Timeless Sardines 1973,Timeless Sardines,10,90.0
2021,3,1058,Timeless Sardines 1974,Timeless Sardines,11,99.0
2021,3,1059,Timeless Sardines 1975,Timeless Sardines,7,63.0
2021,3,1060,Timeless Sardines 1976,Timeless Sardines,11,99.0
2021,3,1061,Timeless Sardines 1977,Timeless Sardines,17,153.0
2021,3,1062,Timeless Sardines 1978,Timeless Sardines,12,108.0
2021,3,1063,Timeless Sardines 1979,Timeless Sardines,7,63.0
2021,3,1064,Timeless Sardines 1980,Timeless Sardines,13,117.0
2021,3,1065,Timeless Sardines 1981,Timeless Sardines,7,63.0
2021,3,1066,Timeless Sardines 1982,Timeless Sardines,5,45.0
2021,3,1067,Timeless Sardines 1983,Timeless Sardines,10,90.0
2021,3,1068,Timeless Sardines 1984,Timeless Sardines,10,90.0
2021,3,1069,Timeless Sardines 1985,Timeless Sardines,5,45.0
2021,3,1070,Timeless Sardines 1986,Timeless Sardines,7,63.0
2021,3,1071,Timeless Sardines 1987,Timeless Sardines,7,63.0
2021,3,1072,Timeless Sardines 1988,Timeless Sardines,6,54.0
2021,3,1073,Timeless Sardines 1989,Timeless Sardines,12,108.0
2021,3,1074,Timeless Sardines 1990,Timeless Sardines,12,108.0
2021,3,1075,Timeless Sardines 1991,Timeless Sardines,12,108.0
2021,3,1076,Timeless Sardines 1992,Timeless Sardines,10,90.0
2021,3,1077,Timeless Sardines 1993,Timeless Sardines,6,54.0
2021,3,1078,Timeless Sardines 1994,Timeless Sardines,9,81.0
2021,3,1079,Timeless Sardines 1995,Timeless Sardines,17,153.0
2021,3,1080,Timeless Sardines 1996,Timeless Sardines,7,63.0
2021,3,1081,Timeless Sardines 1997,Timeless Sardines,8,72.0
2021,3,1082,Timeless Sardines 1998,Timeless Sardines,15,135.0
2021,3,1083,Timeless Sardines 1999,Timeless Sardines,6,54.0
2021,3,1084,Timeless Sardines 2000,Timeless Sardines,9,81.0
2021,3,1085,Timeless Sardines 2001,Timeless Sardines,11,99.0
2021,3,1086,Timeless Sardines 2002,Timeless Sardines,11,99.0
2021,3,1087,Timeless Sardines 2003,Timeless Sardines,9,81.0
2021,3,1088,Timeless Sardines 2004,Timeless Sardines,14,126.0
2021,3,1089,Timeless Sardines 2005,Timeless Sardines,13,117.0
2021,3,1090,Timeless Sardines 2006,Timeless Sardines,1,9.0
2021,3,1091,Timeless Sardines 2007,Timeless Sardines,3,27.0
2021,3,1093,Timeless Sardines 2009,Timeless Sardines,1,9.0
2021,3,1094,Timeless Sardines 2010,Timeless Sardines,1,9.0
2021,3,1095,Timeless Sardines 2011,Timeless Sardines,7,63.0
2021,3,1096,Timeless Sardines 2012,Timeless Sardines,1,9.0
2021,3,1097,Timeless Sardines 2013,Timeless Sardines,1,9.0
2021,3,1098,Timeless Sardines 2014,Timeless Sardines,4,36.0
2021,3,1099,Timeless Sardines 2015,Timeless Sardines,1,9.0
2021,3,1100,Timeless Sardines 2016,Timeless Sardines,1,9.0
2021,3,1102,Timeless Sardines 2018,Timeless Sardines,2,18.0
2021,3,1103,Timeless Sardines 2019,Timeless Sardines,3,27.0
2021,3,1104,Timeless Sardines 2020,Timeless Sardines,12,108.0
2021,3,1105,Timeless Sardines 2021,Timeless Sardines,12,108.0
2021,3,1106,Timeless Sardines 2022,Timeless Sardines,8,72.0
2021,3,1107,Timeless Sardines 2023,Timeless Sardines,12,108.0
2021,3,1108,Timeless Sardines 2024,Timeless Sardines,11,99.0
2021,3,1109,Timeless Sardines 2025,Timeless Sardines,8,72.0
2021,3,1110,Timeless Sardines 2026,Timeless Sardines,11,99.0
2021,3,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,693,10395.0
2021,3,1112,Small Sardines (Petinga),Sardines,15,118.5
2021,3,1113,Sardines with Peppers,Sardines,185,1813.0
2021,3,1114,Spicy Smoked Sardines,Sardines,174,1705.2
2021,3,1115,Sardines with Lemon,Sardines,115,1127.0
2021,3,1116,Sardines in Tomato Sauce,Sardines,161,1577.8
2021,3,1117,Sardines with Mustard,Sardines,95,1083.0
2021,3,1118,Sardines with Ketchup,Sardines,13,130.0
2021,3,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,9,115.2
2021,3,1121,Lingote (Ingot),Sardines,31,682.0
2021,3,1122,Sardines in Brine,Sardines,31,217.0
2021,3,1123,Anchovies,Sardines,163,1564.8
2021,3,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),87,1131.0
2021,3,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),9,117.0
2021,3,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),15,195.0
2021,3,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),4,52.0
2021,3,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),4,52.0
2021,3,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,3,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),8,104.0
2021,3,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),7,91.0
2021,3,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),2,26.0
2021,3,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),5,65.0
2021,3,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),7,91.0
2021,3,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,20,120.0
2021,3,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,105,819.0
2021,3,1137,Tuna in Olive Oil,Other Fish & Seafood,124,1103.6
2021,3,1138,Fillets with Mustard,Other Fish & Seafood,42,487.2
2021,3,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,63,585.9
2021,3,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,44,426.8
2021,3,1141,Squid in Stewed Sauce,Other Fish & Seafood,28,274.40000000000003
2021,3,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,8,84.8
2021,3,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,12,122.4
2021,3,1144,Whelks in Brine,Other Fish & Seafood,26,267.8
2021,3,1145,Cod in Olive Oil,Other Fish & Seafood,279,3487.5
2021,3,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,28,344.4
2021,3,1147,Baby Cuttlefish,Other Fish & Seafood,19,269.8
2021,3,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,32,438.4
2021,3,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,107,1583.6
2021,3,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,31,471.2
2021,3,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,124,1897.2
2021,3,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,279,4408.2
2021,3,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,117,2106.0
2021,3,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,26,468.0
2021,3,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,6,148.2
2021,3,1156,Eels in Escabeche,Other Fish & Seafood,9,252.0
2021,3,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,8,275.2
2021,3,1158,King Crab,Other Fish & Seafood,5,421.5
2021,3,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,13,603.1999999999999
2021,3,1160,Mackerel Roe,Other Fish & Seafood,4,106.4
2021,3,1161,Sardine Roe,Other Fish & Seafood,2,95.2
2021,3,1162,Mackerel Pate,Pates,19,157.70000000000002
2021,3,1163,Sardine Pate,Pates,36,316.8
2021,3,1164,Sardine Pate with Mustard,Pates,16,150.4
2021,3,1165,Sardine Pate with Lemon,Pates,16,153.6
2021,3,1166,Cod Pate,Pates,37,362.6
2021,3,1167,Eel Escabeche Pate,Pates,15,162.0
2021,3,1168,Oat Balls with Vegetables,Vegetarian,12,105.6
2021,3,1169,Chickpea & Carrot Fritters,Vegetarian,22,213.4
2021,3,1170,Portobello Mushroom,Vegetarian,9,109.8
2021,3,1171,Sardine Summer Tote Bag,Packaging & Accessories,30,15.0
2021,3,1172,TNT Bag,Packaging & Accessories,8,16.0
2021,3,1173,COMUR Net Bag,Packaging & Accessories,3,60.0
2021,3,1174,Large Bag COMUR/MFSP,Packaging & Accessories,5,2.5
2021,3,1175,Small MFSP Bag,Packaging & Accessories,16,3.2
2021,3,1176,Portuguese Sardine Box 8un,Packaging & Accessories,88,0.0
2021,3,1177,Pates Box,Packaging & Accessories,12,0.0
2021,3,1178,Anchovies Box,Packaging & Accessories,6,0.0
2021,3,1179,Comur Survival Kit Box,Packaging & Accessories,7,0.0
2021,3,1180,Lingote Box,Packaging & Accessories,6,0.0
2021,3,1181,Crazy for Sardines Box,Packaging & Accessories,29,0.0
2021,4,1000,Timeless Sardines 1916,Timeless Sardines,6,54.0
2021,4,1001,Timeless Sardines 1917,Timeless Sardines,4,36.0
2021,4,1002,Timeless Sardines 1918,Timeless Sardines,4,36.0
2021,4,1003,Timeless Sardines 1919,Timeless Sardines,7,63.0
2021,4,1004,Timeless Sardines 1920,Timeless Sardines,5,45.0
2021,4,1005,Timeless Sardines 1921,Timeless Sardines,4,36.0
2021,4,1006,Timeless Sardines 1922,Timeless Sardines,7,63.0
2021,4,1007,Timeless Sardines 1923,Timeless Sardines,2,18.0
2021,4,1008,Timeless Sardines 1924,Timeless Sardines,7,63.0
2021,4,1009,Timeless Sardines 1925,Timeless Sardines,3,27.0
2021,4,1010,Timeless Sardines 1926,Timeless Sardines,5,45.0
2021,4,1011,Timeless Sardines 1927,Timeless Sardines,3,27.0
2021,4,1012,Timeless Sardines 1928,Timeless Sardines,1,9.0
2021,4,1013,Timeless Sardines 1929,Timeless Sardines,4,36.0
2021,4,1014,Timeless Sardines 1930,Timeless Sardines,5,45.0
2021,4,1015,Timeless Sardines 1931,Timeless Sardines,3,27.0
2021,4,1016,Timeless Sardines 1932,Timeless Sardines,5,45.0
2021,4,1017,Timeless Sardines 1933,Timeless Sardines,4,36.0
2021,4,1018,Timeless Sardines 1934,Timeless Sardines,9,81.0
2021,4,1019,Timeless Sardines 1935,Timeless Sardines,3,27.0
2021,4,1020,Timeless Sardines 1936,Timeless Sardines,8,72.0
2021,4,1021,Timeless Sardines 1937,Timeless Sardines,6,54.0
2021,4,1022,Timeless Sardines 1938,Timeless Sardines,3,27.0
2021,4,1023,Timeless Sardines 1939,Timeless Sardines,3,27.0
2021,4,1024,Timeless Sardines 1940,Timeless Sardines,3,27.0
2021,4,1025,Timeless Sardines 1941,Timeless Sardines,1,9.0
2021,4,1026,Timeless Sardines 1942,Timeless Sardines,4,36.0
2021,4,1027,Timeless Sardines 1943,Timeless Sardines,4,36.0
2021,4,1028,Timeless Sardines 1944,Timeless Sardines,3,27.0
2021,4,1029,Timeless Sardines 1945,Timeless Sardines,5,45.0
2021,4,1030,Timeless Sardines 1946,Timeless Sardines,4,36.0
2021,4,1031,Timeless Sardines 1947,Timeless Sardines,5,45.0
2021,4,1032,Timeless Sardines 1948,Timeless Sardines,3,27.0
2021,4,1033,Timeless Sardines 1949,Timeless Sardines,4,36.0
2021,4,1034,Timeless Sardines 1950,Timeless Sardines,17,153.0
2021,4,1035,Timeless Sardines 1951,Timeless Sardines,23,207.0
2021,4,1036,Timeless Sardines 1952,Timeless Sardines,21,189.0
2021,4,1037,Timeless Sardines 1953,Timeless Sardines,15,135.0
2021,4,1038,Timeless Sardines 1954,Timeless Sardines,23,207.0
2021,4,1039,Timeless Sardines 1955,Timeless Sardines,23,207.0
2021,4,1040,Timeless Sardines 1956,Timeless Sardines,27,243.0
2021,4,1041,Timeless Sardines 1957,Timeless Sardines,16,144.0
2021,4,1042,Timeless Sardines 1958,Timeless Sardines,20,180.0
2021,4,1043,Timeless Sardines 1959,Timeless Sardines,8,72.0
2021,4,1044,Timeless Sardines 1960,Timeless Sardines,12,108.0
2021,4,1045,Timeless Sardines 1961,Timeless Sardines,15,135.0
2021,4,1046,Timeless Sardines 1962,Timeless Sardines,14,126.0
2021,4,1047,Timeless Sardines 1963,Timeless Sardines,19,171.0
2021,4,1048,Timeless Sardines 1964,Timeless Sardines,19,171.0
2021,4,1049,Timeless Sardines 1965,Timeless Sardines,19,171.0
2021,4,1050,Timeless Sardines 1966,Timeless Sardines,16,144.0
2021,4,1051,Timeless Sardines 1967,Timeless Sardines,20,180.0
2021,4,1052,Timeless Sardines 1968,Timeless Sardines,20,180.0
2021,4,1053,Timeless Sardines 1969,Timeless Sardines,18,162.0
2021,4,1054,Timeless Sardines 1970,Timeless Sardines,14,126.0
2021,4,1055,Timeless Sardines 1971,Timeless Sardines,9,81.0
2021,4,1056,Timeless Sardines 1972,Timeless Sardines,17,153.0
2021,4,1057,Timeless Sardines 1973,Timeless Sardines,21,189.0
2021,4,1058,Timeless Sardines 1974,Timeless Sardines,17,153.0
2021,4,1059,Timeless Sardines 1975,Timeless Sardines,21,189.0
2021,4,1060,Timeless Sardines 1976,Timeless Sardines,25,225.0
2021,4,1061,Timeless Sardines 1977,Timeless Sardines,16,144.0
2021,4,1062,Timeless Sardines 1978,Timeless Sardines,20,180.0
2021,4,1063,Timeless Sardines 1979,Timeless Sardines,27,243.0
2021,4,1064,Timeless Sardines 1980,Timeless Sardines,12,108.0
2021,4,1065,Timeless Sardines 1981,Timeless Sardines,24,216.0
2021,4,1066,Timeless Sardines 1982,Timeless Sardines,28,252.0
2021,4,1067,Timeless Sardines 1983,Timeless Sardines,22,198.0
2021,4,1068,Timeless Sardines 1984,Timeless Sardines,20,180.0
2021,4,1069,Timeless Sardines 1985,Timeless Sardines,14,126.0
2021,4,1070,Timeless Sardines 1986,Timeless Sardines,25,225.0
2021,4,1071,Timeless Sardines 1987,Timeless Sardines,17,153.0
2021,4,1072,Timeless Sardines 1988,Timeless Sardines,23,207.0
2021,4,1073,Timeless Sardines 1989,Timeless Sardines,13,117.0
2021,4,1074,Timeless Sardines 1990,Timeless Sardines,17,153.0
2021,4,1075,Timeless Sardines 1991,Timeless Sardines,19,171.0
2021,4,1076,Timeless Sardines 1992,Timeless Sardines,15,135.0
2021,4,1077,Timeless Sardines 1993,Timeless Sardines,22,198.0
2021,4,1078,Timeless Sardines 1994,Timeless Sardines,18,162.0
2021,4,1079,Timeless Sardines 1995,Timeless Sardines,17,153.0
2021,4,1080,Timeless Sardines 1996,Timeless Sardines,21,189.0
2021,4,1081,Timeless Sardines 1997,Timeless Sardines,13,117.0
2021,4,1082,Timeless Sardines 1998,Timeless Sardines,12,108.0
2021,4,1083,Timeless Sardines 1999,Timeless Sardines,14,126.0
2021,4,1084,Timeless Sardines 2000,Timeless Sardines,11,99.0
2021,4,1085,Timeless Sardines 2001,Timeless Sardines,15,135.0
2021,4,1086,Timeless Sardines 2002,Timeless Sardines,13,117.0
2021,4,1087,Timeless Sardines 2003,Timeless Sardines,21,189.0
2021,4,1088,Timeless Sardines 2004,Timeless Sardines,13,117.0
2021,4,1089,Timeless Sardines 2005,Timeless Sardines,25,225.0
2021,4,1090,Timeless Sardines 2006,Timeless Sardines,2,18.0
2021,4,1091,Timeless Sardines 2007,Timeless Sardines,6,54.0
2021,4,1092,Timeless Sardines 2008,Timeless Sardines,4,36.0
2021,4,1093,Timeless Sardines 2009,Timeless Sardines,4,36.0
2021,4,1094,Timeless Sardines 2010,Timeless Sardines,6,54.0
2021,4,1095,Timeless Sardines 2011,Timeless Sardines,6,54.0
2021,4,1096,Timeless Sardines 2012,Timeless Sardines,4,36.0
2021,4,1097,Timeless Sardines 2013,Timeless Sardines,5,45.0
2021,4,1098,Timeless Sardines 2014,Timeless Sardines,3,27.0
2021,4,1099,Timeless Sardines 2015,Timeless Sardines,6,54.0
2021,4,1100,Timeless Sardines 2016,Timeless Sardines,5,45.0
2021,4,1101,Timeless Sardines 2017,Timeless Sardines,4,36.0
2021,4,1102,Timeless Sardines 2018,Timeless Sardines,2,18.0
2021,4,1103,Timeless Sardines 2019,Timeless Sardines,6,54.0
2021,4,1104,Timeless Sardines 2020,Timeless Sardines,23,207.0
2021,4,1105,Timeless Sardines 2021,Timeless Sardines,20,180.0
2021,4,1106,Timeless Sardines 2022,Timeless Sardines,22,198.0
2021,4,1107,Timeless Sardines 2023,Timeless Sardines,27,243.0
2021,4,1108,Timeless Sardines 2024,Timeless Sardines,30,270.0
2021,4,1109,Timeless Sardines 2025,Timeless Sardines,26,234.0
2021,4,1110,Timeless Sardines 2026,Timeless Sardines,24,216.0
2021,4,1111,Skinless & Boneless Sardines in Virgin Olive Oil,Sardines,1486,22290.0
2021,4,1112,Small Sardines (Petinga),Sardines,32,252.8
2021,4,1113,Sardines with Peppers,Sardines,362,3547.6
2021,4,1114,Spicy Smoked Sardines,Sardines,373,3655.4
2021,4,1115,Sardines with Lemon,Sardines,248,2430.4
2021,4,1116,Sardines in Tomato Sauce,Sardines,290,2842.0
2021,4,1117,Sardines with Mustard,Sardines,209,2382.6
2021,4,1118,Sardines with Ketchup,Sardines,14,140.0
2021,4,1119,Sardines with Seaweed in Extra Virgin Olive Oil,Sardines,23,294.40000000000003
2021,4,1120,Millesime,Sardines,4,173.2
2021,4,1121,Lingote (Ingot),Sardines,79,1738.0
2021,4,1122,Sardines in Brine,Sardines,63,441.0
2021,4,1123,Anchovies,Sardines,152,1459.2
2021,4,1124,Sardines w/ Stuffed Olives | Lisboa,Sardines w/ Stuffed Olives (Cities),205,2665.0
2021,4,1125,Sardines w/ Stuffed Olives | Porto,Sardines w/ Stuffed Olives (Cities),20,260.0
2021,4,1126,Sardines w/ Stuffed Olives | Sintra,Sardines w/ Stuffed Olives (Cities),32,416.0
2021,4,1127,Sardines w/ Stuffed Olives | Cascais,Sardines w/ Stuffed Olives (Cities),4,52.0
2021,4,1128,Sardines w/ Stuffed Olives | Obidos,Sardines w/ Stuffed Olives (Cities),13,169.0
2021,4,1129,Sardines w/ Stuffed Olives | Evora,Sardines w/ Stuffed Olives (Cities),12,156.0
2021,4,1130,Sardines w/ Stuffed Olives | Coimbra,Sardines w/ Stuffed Olives (Cities),14,182.0
2021,4,1131,Sardines w/ Stuffed Olives | Aveiro,Sardines w/ Stuffed Olives (Cities),9,117.0
2021,4,1132,Sardines w/ Stuffed Olives | Algarve,Sardines w/ Stuffed Olives (Cities),10,130.0
2021,4,1133,Sardines w/ Stuffed Olives | Madeira,Sardines w/ Stuffed Olives (Cities),10,130.0
2021,4,1134,Sardines w/ Stuffed Olives | Acores,Sardines w/ Stuffed Olives (Cities),12,156.0
2021,4,1135,Horse Mackerel in Extra Virgin Olive Oil,Other Fish & Seafood,36,216.0
2021,4,1136,Smoked Mussels in Olive Oil,Other Fish & Seafood,216,1684.8
2021,4,1137,Tuna in Olive Oil,Other Fish & Seafood,309,2750.1
2021,4,1138,Fillets with Mustard,Other Fish & Seafood,103,1194.8
2021,4,1139,Mackerel Fillets in Olive Oil,Other Fish & Seafood,139,1292.7
2021,4,1140,Smoked Trout in Olive Oil,Other Fish & Seafood,117,1134.9
2021,4,1141,Squid in Stewed Sauce,Other Fish & Seafood,67,656.6
2021,4,1142,Spicy Needlefish in Escabeche,Other Fish & Seafood,23,243.8
2021,4,1143,Spicy Needlefish in Extra Virgin Olive Oil,Other Fish & Seafood,33,336.6
2021,4,1144,Whelks in Brine,Other Fish & Seafood,56,576.8
2021,4,1145,Cod in Olive Oil,Other Fish & Seafood,535,6687.5
2021,4,1146,Smoked Cod Roe with Vegetables,Other Fish & Seafood,62,762.6
2021,4,1147,Baby Cuttlefish,Other Fish & Seafood,26,369.2
2021,4,1148,Scabbardfish in Extra Virgin Olive Oil,Other Fish & Seafood,41,561.7
2021,4,1149,Smoked Salmon in Olive Oil,Other Fish & Seafood,226,3344.8
2021,4,1150,Sea Bream in Extra Virgin Olive Oil,Other Fish & Seafood,70,1064.0
2021,4,1151,Sea Bass in Extra Virgin Olive Oil,Other Fish & Seafood,255,3901.5
2021,4,1152,Octopus in Extra Virgin Olive Oil,Other Fish & Seafood,654,10333.2
2021,4,1153,Shrimp Scampi (Prawns),Other Fish & Seafood,237,4266.0
2021,4,1154,Meagre in Extra Virgin Olive Oil,Other Fish & Seafood,72,1296.0
2021,4,1155,Smoked Sole in Olive Oil,Other Fish & Seafood,13,321.1
2021,4,1156,Eels in Escabeche,Other Fish & Seafood,11,308.0
2021,4,1157,Smoked Eel Fillets in Olive Oil,Other Fish & Seafood,15,516.0
2021,4,1158,King Crab,Other Fish & Seafood,6,505.8
2021,4,1159,Spicy Lobster with Seaweed in EVOO,Other Fish & Seafood,23,1067.2
2021,4,1160,Mackerel Roe,Other Fish & Seafood,6,159.60000000000002
2021,4,1161,Sardine Roe,Other Fish & Seafood,4,190.4
2021,4,1162,Mackerel Pate,Pates,26,215.8
2021,4,1163,Sardine Pate,Pates,96,844.8
2021,4,1164,Sardine Pate with Mustard,Pates,41,385.4
2021,4,1165,Sardine Pate with Lemon,Pates,51,489.6
2021,4,1166,Cod Pate,Pates,103,1009.4
2021,4,1167,Eel Escabeche Pate,Pates,23,248.4
2021,4,1168,Oat Balls with Vegetables,Vegetarian,30,264.0
2021,4,1169,Chickpea & Carrot Fritters,Vegetarian,33,320.1
2021,4,1170,Portobello Mushroom,Vegetarian,23,280.6
2021,4,1171,Sardine Summer Tote Bag,Packaging & Accessories,73,36.5
2021,4,1172,TNT Bag,Packaging & Accessories,22,44.0
2021,4,1173,COMUR Net Bag,Packaging & Accessories,6,120.0
2021,4,1174,Large Bag COMUR/MFSP,Packaging & Accessories,8,4.0
2021,4,1175,Small MFSP Bag,Packaging & Accessories,29,5.800000000000001
2021,4,1176,Portuguese Sardine Box 8un,Packaging & Accessories,196,0.0
2021,4,1177,Pates Box,Packaging & Accessories,15,0.0
2021,4,1178,Anchovies Box,Packaging & Accessories,13,0.0
2021,4,1179,Comur Survival Kit Box,Packaging & Accessories,9,0.0
2021,4,1180,Lingote Box,Packaging & Accessories,11,0.0
2021,4,1181,Crazy for Sardines Box,Packaging & Accessories,87,0.0
2021,5,1000,Timeless Sardines 1916,Timeless Sardines,4,36.0
2021,5,1001,Timeless Sardines 1917,Timeless Sardines,3,27.0
2021,5,1002,Timeless Sardines 1918,Timeless Sardines,7,63.0
2021,5,1003,Timeless Sardines 1919,Timeless Sardines,6,54.0
2021,5,1004,Timeless Sardines 1920,Timeless Sardines,7,63.0
